Avg_PM10,Rolling_Mean,Rolling_Std,Seasonal_Diff
29.833333333333332,32.5,3.493379982724985,
29.0,32.30952380952381,3.663418474681107,
36.5,32.07142857142857,3.250152621569027,
33.72727272727273,31.984848484848488,3.187320879090631,
30.5,31.77056277056277,3.2361809591152193,
25.5,30.437229437229437,3.659056178301299,
30.333333333333332,30.770562770562773,3.5029768766179097,
30.4,30.85151515151515,3.4842054742739483,
24.8,30.25151515151515,4.153529703647466,
30.181818181818183,29.34891774891775,3.1296798095572673,
30.833333333333332,28.935497835497838,2.6014886571342117,
32.0,29.149783549783553,2.8056056185568212,
27.5,29.435497835497838,2.4514612836259766,
26.333333333333332,28.86406926406926,2.6642565029886764,
27.5,28.449783549783547,2.6105474982104826,
24.1,28.349783549783552,2.7814698276323577,
30.833333333333332,28.442857142857143,2.862704903597223,
29.571428571428573,28.262585034013604,2.7234257535330855,
14.5,25.762585034013604,5.418990730147094,
19.166666666666668,24.572108843537414,5.870259174070562,
28.166666666666668,24.83401360544218,6.001366957268452,
27.0,24.762585034013608,5.967226204506433,
32.833333333333336,26.01020408163265,6.67643639504251,
37.0,26.891156462585034,7.740901287840047,
29.333333333333332,26.857142857142858,7.7276730790666575,
22.5,28.0,5.992278982775056,
19.333333333333332,28.023809523809526,5.951523747800657,
21.90909090909091,27.12987012987013,6.380952013838732,
28.166666666666668,27.296536796536795,6.392220897063237,
35.666666666666664,27.701298701298704,6.872882228212122,
38.166666666666664,27.867965367965372,7.144726459668002,
36.5,28.891774891774894,7.8667031863025585,
29.833333333333332,29.939393939393938,7.344604828007005,
18.545454545454547,29.826839826839826,7.537727053662201,
17.333333333333332,29.17316017316017,8.47850076924372,
17.5,27.64935064935065,9.576929942663165,
21.666666666666668,25.649350649350648,9.072124652612366,
24.833333333333332,23.744588744588743,7.215799018601266,
27.5,22.458874458874455,5.037156964205294,
29.0,22.339826839826838,4.839803284513478,
23.142857142857142,22.996598639455783,4.541848507280092,
18.5,23.163265306122447,4.315142101385061,
23.666666666666668,24.044217687074827,3.52304336832524,
32.333333333333336,25.568027210884356,4.495807835065858,
38.333333333333336,27.496598639455783,6.553005411761391,
38.0,28.996598639455783,7.661839510749275,
28.833333333333332,28.97278911564626,7.662086137467542,
23.666666666666668,29.047619047619047,7.597949458823487,
23.5,29.761904761904763,6.612178118509779,
33.666666666666664,31.190476190476193,6.13914924392243,
32.666666666666664,31.23809523809524,6.1507731694487395,
31.9,30.319047619047616,5.341273850796862,
29.166666666666668,29.057142857142857,4.130362475606019,
27.666666666666668,28.89047619047619,4.164297739280391,
25.0,29.08095238095238,3.9081518386125804,
25.166666666666668,29.319047619047616,3.54541211849161,
37.166666666666664,29.81904761904762,4.4036540863434475,
33.7,29.966666666666665,4.530513829087775,
25.666666666666668,29.076190476190476,4.696717304581312,
28.333333333333332,28.957142857142856,4.704596424054632,
28.166666666666668,29.02857142857143,4.6854948974321315,
24.5,28.957142857142856,4.760357685196083,
22.166666666666668,28.528571428571432,5.266611412207657,
32.81818181818182,27.90735930735931,4.232924738653714,
34.333333333333336,27.9978354978355,4.381534462183199,
14.833333333333334,26.450216450216452,6.661968697560942,
19.833333333333332,25.235930735930737,7.026219300819801,
21.666666666666668,24.30735930735931,7.003823534256071,
21.833333333333332,23.92640692640693,7.063864448277308,
19.363636363636363,23.525974025974026,7.257052311766671,
27.333333333333332,22.742424242424242,6.3224738952007575,
21.166666666666668,20.861471861471863,3.724021623212746,
23.0,22.02813852813853,2.6431386963232018,
22.666666666666668,22.432900432900432,2.46173434634099,
27.333333333333332,23.242424242424246,3.0331678377442235,
28.454545454545453,24.18831168831169,3.5146927724744352,
25.166666666666668,25.017316017316016,2.798432327270911,
22.5,24.32683982683983,2.727116397636028,
26.333333333333332,25.064935064935064,2.4100073583345885,
24.166666666666668,25.23160173160173,2.2802520932214905,
24.833333333333332,25.541125541125542,2.0044279550093034,
26.6,25.436363636363634,1.9121876439180723,
27.0,25.228571428571428,1.579665760641912,
26.0,25.347619047619048,1.605414120205426,
23.5,25.49047619047619,1.330791227430412,
25.5,25.37142857142857,1.2790952490276548,
27.166666666666668,25.800000000000004,1.3103575989162133,
24.272727272727273,25.71991341991342,1.393762458185379,
22.833333333333332,25.181818181818183,1.6924543100700826,
21.0,24.324675324675326,2.09066857683574,
18.0,23.181818181818183,3.0076934307693586,
21.833333333333332,22.943722943722946,3.0440560923791953,
23.166666666666668,22.61038961038961,2.8382811317967103,
27.22222222222222,22.618326118326117,2.853183520431688,
29.0,23.29365079365079,3.7336356642512993,
24.333333333333332,23.507936507936506,3.745838372733007,
23.333333333333332,23.841269841269842,3.5858702721189166,
22.833333333333332,24.53174603174603,2.6047710938774715,
29.166666666666668,25.57936507936508,2.8055752003084797,
30.77777777777778,26.666666666666664,3.1663417637092466,
26.333333333333332,26.539682539682538,3.1581617898158574,
27.5,26.325396825396826,3.0108563120685052,
33.333333333333336,27.611111111111114,3.8289024311362043,
31.166666666666668,28.73015873015873,3.5009446948807823,
28.833333333333332,29.58730158730159,2.3676613156911097,
39.8,31.106349206349204,4.50193765847284,
33.166666666666664,31.447619047619046,4.563009774376784,
28.0,31.685714285714287,4.286795278131859,
28.833333333333332,31.876190476190477,4.095151346441835,
30.166666666666668,31.42380952380952,4.082243132728483,
23.833333333333332,30.376190476190477,4.997581425631811,
19.1,28.985714285714284,6.596628126967803,
26.333333333333332,27.061904761904763,4.56931912309455,
26.5,26.109523809523807,3.6961799241577005,
24.833333333333332,25.657142857142855,3.619224097618647,
24.5,25.03809523809524,3.3456676558637093,
26.5,24.514285714285716,2.6164619270827494,
18.9,23.809523809523807,3.3826744999315856,
12.833333333333334,22.914285714285715,5.18558747494613,
27.666666666666668,23.104761904761908,5.353864252468785,
35.666666666666664,24.414285714285715,7.144380260888265,
40.833333333333336,26.699999999999996,9.478845843166713,
41.166666666666664,29.08095238095238,10.830920366194006,
40.333333333333336,31.057142857142853,11.521505082456862,
35.8,33.471428571428575,10.249939992081394,
30.0,35.923809523809524,5.391169538672332,
22.75,35.221428571428575,6.786060837711466,
28.5,34.19761904761905,7.233553686936914,
36.25,33.542857142857144,6.722156958885588,
42.4,33.71904761904762,6.966988486529047,
59.0,36.385714285714286,11.809837505434242,
13.833333333333334,33.24761904761905,14.584048962033275,
9.166666666666666,30.271428571428572,17.240979161110968,
15.833333333333334,29.28333333333333,17.928378600957185,
23.333333333333332,28.545238095238094,18.071782573858776,
21.555555555555557,26.446031746031743,17.880070783331142,
25.0,23.960317460317462,16.444310381263936,
31.666666666666668,20.055555555555554,7.6088804517088136,
27.0,21.936507936507933,7.439912147932976,
20.333333333333332,23.53174603174603,5.062963350015377,
15.5,23.484126984126984,5.148286131149324,
13.3,22.05079365079365,6.433527973588835,
18.833333333333332,21.66190476190476,6.549679906553307,
26.5,21.876190476190477,6.699909183622141,
30.2,21.666666666666664,6.356856898627725,
24.0,21.238095238095237,6.030092087357529,
24.0,21.76190476190476,6.097280163878534,
37.888888888888886,24.96031746031746,7.87739605496022,
35.2,28.088888888888885,6.7415699530672635,
32.0,29.96984126984127,5.439947932627715,
33.166666666666664,30.92222222222222,5.313330545098972,
25.333333333333332,30.226984126984124,5.725956556178669,
19.166666666666668,29.536507936507938,6.793838634103977,
19.22222222222222,28.85396825396825,7.631164252094572,
24.833333333333332,26.988888888888887,6.57766516420123,
29.5,26.174603174603174,5.683836422053676,
33.5,26.38888888888889,5.961553778738467,
32.5,26.29365079365079,5.839301557616014,
52.666666666666664,30.1984126984127,11.492521147600412,
39.666666666666664,33.12698412698412,10.80417320900395,
36.833333333333336,35.64285714285714,8.91130605811378,
34.5,37.023809523809526,7.611169041605484,
29.333333333333332,37.0,7.638838383671396,
27.166666666666668,36.095238095238095,8.454046337163,
27.833333333333332,35.42857142857143,8.954027204258589,
20.77777777777778,30.873015873015873,6.497048576980198,
14.333333333333334,27.253968253968257,7.722479155255231,
15.666666666666666,24.23015873015873,7.48684914052039,
26.333333333333332,23.063492063492067,6.133832220335995,
30.166666666666668,23.18253968253968,6.282095719693728,
26.5,23.08730158730159,6.216337920581385,
22.88888888888889,22.38095238095238,5.857746846591674,
21.666666666666668,22.50793650793651,5.8267536588617865,
20.5,23.38888888888889,4.75186772896523,
21.833333333333332,24.26984126984127,3.484154101930241,
29.666666666666668,24.746031746031747,4.002424309432284,
31.166666666666668,24.88888888888889,4.239001745985714,
33.0,25.81746031746032,5.243623826031467,
35.333333333333336,27.5952380952381,6.1213478475659295,
38.0,29.928571428571427,6.580595170973001,
37.166666666666664,32.30952380952381,5.532252715288797,
29.333333333333332,33.38095238095239,3.528605702123471,
33.666666666666664,33.95238095238095,3.1280012043462437,
25.666666666666668,33.166666666666664,4.383259399460982,
20.0,31.309523809523807,6.639129636333561,
16.333333333333332,28.595238095238095,8.376475626141607,
20.166666666666668,26.047619047619044,7.726046786151355,
26.166666666666668,24.476190476190478,6.017281110075617,
18.666666666666668,22.952380952380953,5.932267605376544,
9.0,19.428571428571427,5.83242623332667,
11.333333333333334,17.380952380952383,5.793286572591663,
10.166666666666666,15.976190476190476,6.228242552358328,
17.833333333333332,16.190476190476193,6.268253767278966,
18.833333333333332,16.0,6.1463629715287285,
19.166666666666668,15.0,4.588633299312262,
16.88888888888889,14.746031746031747,4.397068929133395,
24.333333333333332,16.936507936507937,4.853134044399725,
27.833333333333332,19.29365079365079,5.6239049492597415,
50.333333333333336,25.03174603174603,11.828283444423512,
30.0,26.76984126984127,11.483098537773648,
29.5,28.293650793650794,10.949740882633975,
25.333333333333332,29.174603174603174,10.32319437730763,
18.5,29.404761904761905,10.017048958713847,
29.333333333333332,30.119047619047617,9.770379596531432,
32.333333333333336,30.761904761904763,9.742925801554858,
38.166666666666664,29.023809523809522,6.057921483348314,
51.666666666666664,32.11904761904761,10.526735928680331,
20.444444444444443,30.825396825396826,11.420706619230696,
25.333333333333332,30.825396825396826,11.420706619230696,
29.166666666666668,32.34920634920635,10.142133640390542,
27.0,32.01587301587302,10.294966321929614,
25.333333333333332,31.015873015873016,10.594601966516926,
25.166666666666668,29.158730158730158,10.266531813860468,
14.25,23.813492063492067,4.967764251436358,
9.0,22.178571428571427,7.499448833363265,
12.2,20.30238095238095,8.189720457013301,
9.6,17.507142857142856,7.996885140957892,
11.0,15.221428571428572,7.063499777060267,
14.6,13.688095238095238,5.492964475596049,
17.444444444444443,12.584920634920634,3.024057711766301,
21.5,13.620634920634918,4.54728439999782,
24.166666666666668,15.787301587301586,5.493544391589516,
17.833333333333332,16.59206349206349,5.289269027288626,
18.166666666666668,17.815873015873017,4.300477804551938,
9.166666666666666,17.553968253968254,4.810355892189787,
15.0,17.61111111111111,4.771636880413231,
24.5,18.61904761904762,5.430294212848541,
30.666666666666668,19.928571428571427,7.091894919199987,
23.666666666666668,19.857142857142858,7.044454458958456,
21.833333333333332,20.428571428571427,7.015100869669745,
24.666666666666668,21.357142857142858,7.095531047537021,
34.0,24.904761904761905,6.126639722206214,
36.8,28.019047619047623,5.783817051268154,
35.8,29.63333333333333,6.199910393617746,
35.2,30.28095238095238,6.55257532472873,
40.6,32.7,6.823841646375971,
35.0,34.58095238095238,4.861902429923438,
22.5,34.27142857142857,5.609727945190198,
26.8,33.24285714285715,6.28698580213052,
25.2,31.585714285714285,6.707813496569671,
14.75,28.57857142857143,8.872704263773329,
18.8,26.235714285714288,8.997254872353889,
10.2,21.892857142857142,8.210685546460654,
3.25,17.357142857142858,8.526841373540663,
13.333333333333334,16.047619047619047,8.306425606071928,-7.833333333333334
13.5,14.147619047619047,6.826259404704644,-1.333333333333334
5.166666666666667,11.285714285714286,5.488712563841077,-20.23333333333333
4.5,9.821428571428571,5.770492583487654,-24.3
12.666666666666666,8.945238095238096,4.507367572526544,-21.333333333333336
20.77777777777778,10.456349206349206,6.381595215586159,-9.38888888888889
22.5,13.206349206349206,6.886328249136202,-0.16666666666666785
23.333333333333332,14.634920634920636,7.882291003499295,3.333333333333332
12.333333333333334,14.46825396825397,7.922519418277353,-10.666666666666666
11.666666666666666,15.396825396825395,6.9748540533302075,-12.500000000000002
25.5,18.396825396825395,5.947336486821552,4.333333333333332
22.11111111111111,19.746031746031747,5.483970012837943,-14.722222222222225
27.833333333333332,20.753968253968253,6.293805918943415,-15.666666666666668
16.666666666666668,19.92063492063492,6.409215422190397,-20.833333333333332
12.166666666666666,18.325396825396826,6.796227815637644,-13.166666666666666
9.666666666666666,17.944444444444446,7.247817892133593,-6.833333333333334
14.0,18.27777777777778,6.958873897831954,-1.833333333333334
17.0,17.063492063492067,6.1874382044908165,0.33333333333333215
19.4,16.676190476190477,5.896851460131767,-8.100000000000001
19.4,15.471428571428573,3.683618821084596,-6.433333333333334
19.0,15.804761904761904,3.908510589272603,-24.166666666666664
21.333333333333332,17.114285714285714,4.020450368307283,-7.833333333333336
30.666666666666668,20.11428571428571,5.199104522000758,14.939393939393941
30.11111111111111,22.415873015873014,5.592480464204165,6.277777777777779
32.0,24.558730158730157,6.0282111613643075,4.833333333333332
39.833333333333336,27.47777777777778,7.80054603976665,12.333333333333336
27.333333333333332,28.61111111111111,6.962642821639568,1.6190476190476168
20.833333333333332,28.873015873015873,6.5639239028011485,-14.000000000000004
12.833333333333334,27.658730158730158,8.646904615851081,-12.712121212121213
6.5,24.20634920634921,11.574579883127518,-23.0
21.0,22.904761904761905,11.309147863425705,-17.333333333333336
23.333333333333332,21.666666666666664,10.599615646420993,-7.833333333333336
21.666666666666668,19.071428571428573,7.034871568793489,-21.666666666666668
28.5,19.238095238095237,7.273020376489149,-15.666666666666664
24.666666666666668,19.785714285714285,7.552111726821344,-4.333333333333332
17.333333333333332,20.428571428571427,7.0355296352640115,-4.5
18.833333333333332,22.190476190476193,3.737235772189392,-6.0
22.833333333333332,22.452380952380956,3.7039946975633664,-6.666666666666668
26.333333333333332,22.88095238095238,3.98575505848568,-6.166666666666668
30.833333333333332,24.190476190476193,4.917305581301099,-6.5000000000000036
26.333333333333332,23.88095238095238,4.66241302740287,-17.083333333333332
21.75,23.46428571428571,4.710571528698497,-17.416666666666664
16.666666666666668,23.36904761904762,4.859568916366021,-11.833333333333332
17.833333333333332,23.226190476190474,5.026944594649192,-5.666666666666668
58.4,28.307142857142857,14.188910175121718,26.73333333333333
20.4,27.45952380952381,14.500280511791336,-6.933333333333334
23.8,26.454761904761902,14.471186935519562,3.383333333333333
21.571428571428573,25.774489795918367,14.589290115746463,-11.761904761904763
22.0,25.810204081632655,14.578097972753037,-6.833333333333332
25.8,27.11496598639456,14.021439805328425,-2.5333333333333314
30.0,28.8530612244898,13.420336163469432,4.166666666666668
61.0,29.224489795918366,14.37631677325647,35.5
33.0,31.024489795918367,13.867069871539485,9.666666666666668
6.857142857142857,28.60408163265306,16.55612946133623,-3.6428571428571432
9.0,26.80816326530612,18.0597023072,-10.666666666666668
3.8,24.208163265306123,20.065950543998877,-20.366666666666667
6.6,21.465306122448975,21.097807309647735,-14.9
7.6,18.26530612244898,21.285482352751867,-19.233333333333334
9.5,10.908163265306124,9.917276402027392,-15.75
9.166666666666666,7.503401360544218,1.9979557093495375,-21.0
12.6,8.323809523809524,2.7324330689317837,-19.9
15.25,9.216666666666667,3.8020097024835744,-11.416666666666668
18.0,11.245238095238095,4.197868884875344,1.5
11.5,11.945238095238096,3.669452404975751,-27.1
6.0,11.716666666666667,4.018464328018469,-6.181818181818182
10.285714285714286,11.82891156462585,3.9567274886990185,-14.714285714285714
19.666666666666668,13.328911564625852,4.699769704673756,-3.333333333333332
23.333333333333332,14.862244897959183,5.994808542135717,-0.16666666666666785
5.5,13.469387755102039,6.946789367620693,-26.666666666666664
3.3333333333333335,11.374149659863946,7.539123383013514,-28.333333333333336
6.666666666666667,10.683673469387754,7.744218752738874,-14.5
13.555555555555555,11.763038548752833,7.505478568672017,-13.111111111111112
10.666666666666666,11.817460317460318,7.494354135970975,-19.5
9.333333333333334,10.34126984126984,6.6620685200988214,-24.166666666666664
14.5,9.079365079365079,4.156389441840276,-19.5
23.666666666666668,11.674603174603176,6.538146105537552,-8.666666666666668
17.666666666666668,13.722222222222223,5.678364831577408,-12.083333333333332
11.777777777777779,14.452380952380953,4.8944022543510775,-16.555555555555554
6.333333333333333,13.420634920634923,5.793590997734591,-10.833333333333336
8.833333333333334,13.15873015873016,5.977360285179178,-19.166666666666664
7.666666666666667,12.920634920634923,6.184729730086554,-24.333333333333332
14.5,12.920634920634923,6.184729730086554,-9.833333333333332
19.0,12.253968253968255,4.964468104702818,-7.09090909090909
15.222222222222221,11.904761904761903,4.592299231115335,-13.11111111111111
16.5,12.579365079365079,4.906623677060488,-8.666666666666668
25.333333333333332,15.293650793650793,6.007344123780323,8.76190476190476
24.666666666666668,17.555555555555554,6.148622248565663,14.166666666666668
9.666666666666666,17.841269841269842,5.637764764017087,-3.833333333333334
6.333333333333333,16.674603174603174,7.099848471940521,-11.5
13.333333333333334,15.865079365079364,7.11355984624212,-5.333333333333334
16.666666666666668,16.071428571428573,7.112754026484469,-9.166666666666664
16.5,16.071428571428573,7.112754026484469,-9.166666666666668
30.0,16.738095238095237,8.252865463570183,10.666666666666668
15.166666666666666,15.380952380952381,7.476329490164533,-13.666666666666666
21.6,17.085714285714285,7.314973409304857,-7.149999999999999
23.142857142857142,19.487074829931974,5.798887423124884,-15.190476190476193
21.6,20.668027210884354,5.141270121303728,-11.566666666666663
15.6,20.515646258503402,5.293194131526591,-16.4
17.8,20.70136054421769,5.14968147624407,-26.866666666666664
23.0,19.70136054421769,3.438370822053077,-16.833333333333336
27.8,21.506122448979593,3.9403620223098756,-6.783333333333335
19.666666666666668,21.229931972789114,3.9999902818153306,-20.333333333333332
21.0,20.923809523809524,3.910182068590257,-4.666666666666668
20.833333333333332,20.814285714285717,3.8988059493502374,-7.333333333333336
26.5,22.371428571428574,3.6370739445751985,3.166666666666668
25.5,23.47142857142857,3.1567346332839596,10.666666666666666
30.333333333333332,24.51904761904762,4.0614199826086805,16.333333333333332
28.0,24.547619047619044,4.088957901419082,1.6000000000000014
33.0,26.452380952380953,4.51921236757924,8.2
37.4,28.795238095238094,5.3888577973248655,19.599999999999998
40.2,31.561904761904763,5.587699074966501,21.6
30.333333333333332,32.10952380952381,5.182045723804298,13.333333333333332
26.833333333333332,32.3,4.916299421312794,8.75
28.88888888888889,32.093650793650795,5.04132656599174,13.88888888888889
26.666666666666668,31.9031746031746,5.242932590800306,2.166666666666668
32.5,31.831746031746032,5.2288863254603335,2.166666666666668
29.333333333333332,30.67936507936508,4.654536388804965,-8.833333333333332
30.333333333333332,29.269841269841265,2.0639041102646805,-4.0000000000000036
26.2,28.67936507936508,2.288029581338488,-5.800000000000001
16.875,27.25674603174603,5.05270164083066,-17.958333333333336
14.4,25.186904761904763,6.901945272528189,-13.6
13.2,23.26309523809524,8.179343699820242,-16.633333333333333
10.833333333333334,20.167857142857144,8.200864380496874,-18.166666666666664
7.0,16.97738095238095,8.38309409075148,-29.5
6.666666666666667,13.596428571428572,6.702873653265526,-27.06060606060606
9.777777777777779,11.250396825396825,3.802983866318519,-20.72222222222222
11.166666666666666,10.434920634920633,2.9009181785532365,-14.333333333333334
18.333333333333332,10.996825396825397,3.9779573427592565,-12.0
22.833333333333332,12.373015873015873,6.0129929865322165,-7.566666666666666
19.0,13.53968253968254,6.441467566414661,-5.800000000000001
22.166666666666668,15.706349206349204,6.425876370209854,-8.015151515151516
28.77777777777778,18.865079365079364,6.671514991880846,-2.0555555555555536
31.0,21.896825396825395,6.675721364161564,-1.0
19.166666666666668,23.039682539682538,5.009426739760112,-8.333333333333332
23.166666666666668,23.73015873015873,4.56609311657209,-3.1666666666666643
23.666666666666668,23.84920634920635,4.549647737202138,-3.833333333333332
25.5,24.77777777777778,4.0284482200630345,1.3999999999999986
23.666666666666668,24.992063492063494,3.9043908715191464,-7.166666666666664
21.5,23.952380952380956,3.6914745193465435,-8.071428571428573
22.0,22.666666666666668,2.0138409955992707,7.5
16.833333333333332,22.333333333333336,2.748737083745238,-2.3333333333333357
16.166666666666668,21.333333333333332,3.551212625443858,-12.0
12.333333333333334,19.714285714285715,4.7059008325190455,-14.666666666666666
11.555555555555555,17.72222222222222,4.79904825955436,-21.27777777777778
14.5,16.41269841269841,4.107462988827342,-22.5
15.666666666666666,15.579365079365079,3.4409864874851808,-13.666666666666666
18.666666666666668,15.103174603174605,2.5087149685948256,-3.833333333333332
16.333333333333332,15.031746031746033,2.457845660534086,-3.0
10.666666666666666,14.246031746031745,2.877802291983763,-11.242424242424244
13.444444444444445,14.404761904761907,2.7838293868810595,-14.722222222222223
13.333333333333334,14.65873015873016,2.5520161825742576,-22.33333333333333
16.5,14.944444444444445,2.641665206215456,-21.666666666666664
24.666666666666668,16.23015873015873,4.551537135938204,-11.833333333333332
26.0,17.27777777777778,5.861308580138553,-3.833333333333332
25.0,18.515873015873016,6.508202665869904,6.454545454545453
17.22222222222222,19.452380952380956,5.598576811680391,-0.11111111111111072
14.666666666666666,19.626984126984127,5.3953487709127,-2.833333333333334
9.333333333333334,19.055555555555554,6.3076966506830265,-12.333333333333334
15.333333333333334,18.88888888888889,6.401195875926322,-9.499999999999998
18.333333333333332,17.984126984126984,5.874345623806737,-9.166666666666668
15.666666666666666,16.50793650793651,4.70655664844371,-13.333333333333334
6.777777777777778,13.904761904761903,4.243333464950484,-16.365079365079364
13.166666666666666,13.325396825396826,3.9838186815515164,-5.333333333333334
14.0,13.230158730158731,3.954269007824872,-9.666666666666668
18.0,14.46825396825397,3.8870176904117746,-14.333333333333336
12.166666666666666,14.015873015873014,3.953265343776936,-26.16666666666667
18.5,14.03968253968254,3.983984693595296,-19.5
20.11111111111111,14.674603174603174,4.593947146205434,-8.722222222222221
16.833333333333332,16.11111111111111,3.013344804960282,-6.833333333333336
15.833333333333334,16.49206349206349,2.7347460538113677,-7.666666666666666
25.833333333333332,18.18253968253968,4.201547124135636,-7.833333333333332
31.166666666666668,20.06349206349206,6.451180114345415,-1.4999999999999964
28.5,22.396825396825395,6.060941248547373,-3.3999999999999986
21.0,22.753968253968253,5.8634897001568635,-8.166666666666668
20.166666666666668,22.761904761904763,5.859352402954733,-7.5
18.5,23.0,5.60670894421906,-6.5
